  SWERVE Fitness,swervefitness.com,319,1145,No,,,,4,,,,"1,629","1,539",6%,948,72%,,,,,,,,-,,Undisclosed,,Undisclosed,New York,New York,,NY,United States,,E-Commerce,,0,0,0,No
  Unidad Editorial,unidadeditorial.com,319,285,No,,,,,,,,"129,079","116,148",11%,"108,906",19%,,,,,,,,-,,Undisclosed,,Undisclosed,,,,,,B2C,Publishing,,0,0,0,No
  Digital Chocolate,digitalchocolate.com,319,-128,No,,,,146,150,-4,-3%,"145,340","146,658",-1%,"154,133",-6%,,"3,388",,"3,388",,0,1/1/03,Late,"Chengwei Capital,Intel Capital,Sutter Hill Ventures,Bridgescale Partners,Kleiner Perkins Caufield & Byers,Sequoia Capital,Outlook Ventures,Montagu Newhall Associates,DN Capital,Glynn Capital Management,CHI Capital",$60.9M ,1/18/12,"$5,000,000 ",Bay Area,San Mateo,Bay Area,CA,United States,B2C,"Gaming,Mobile,E-Commerce",,0,0,0,Yes
"  EDUonGo, Inc.",eduongo.com,319,-760,No,,,,13,14,-1,-7%,"4,424","4,261",4%,"7,884",-44%,,,,,,,5/1/12,Pre Series A,Circulus Education,"$530,000 ",10/21/13,"$530,000 ",Bellevue,Bellevue,,WA,United States,,"Education,E-Commerce",,0,0,0,No
  Publicis Groupe,publicisgroupe.com,319,78,No,,,,1442,1413,29,2%,"283,016","282,796",0%,"275,071",3%,,,,,,,1/1/26,-,,Undisclosed,,Undisclosed,Paris,Paris,,,France,B2C,,,0,0,0,No
  Toonimo,Toonimo.com,319,615,No,,,,,,,,"8,457","8,001",6%,"5,596",51%,,,,,,,6/1/12,-,,Undisclosed,,Undisclosed,Tel Aviv,Tel Aviv,,,Israel,Lead Generation,"E-Commerce,Advertising",,0,0,0,No
  Raidcall,raidcall.com,319,106,No,,,,,,,,"589,702","589,457",0%,"609,467",-3%,,,,,,,,Exited,,Undisclosed,,Undisclosed,,,,,,,,,0,0,0,No
  TvZone,tvzone.ca,319,-703,No,,,,,,,,"36,890","38,915",-5%,"44,695",-17%,,,,,,,2/1/12,-,,Undisclosed,,Undisclosed,Sherbrooke,Sherbrooke,,,Canada,B2C,"Entertainment,Media",,0,0,0,No
  Lionleaf,lionleaf.com,319,0,No,,,,2,2,0,0%,"18,579","20,014",-7%,"23,562",-21%,,,,,,,,-,,Undisclosed,,Undisclosed,Southington,Southington,,CT,United States,Consulting,,,0,0,0,No
  Indian Wedding Cards,indianweddingcard.com,319,-1357,No,,,,,,,,"104,975","108,395",-3%,"126,827",-17%,,,,,,,,-,,Undisclosed,,Undisclosed,India,,,,India,B2C,E-Commerce,,0,0,0,No
  Filemobile,filemobile.com,319,1105,No,,,,22,,,,"28,423","25,515",11%,"22,674",25%,,,,,,,3/1/06,-,,Undisclosed,,Undisclosed,Toronto,Toronto,,,Canada,SaaS,Social Networking,,0,0,0,No
  Clickin Moms,clickinmoms.com,319,-7,No,,,,14,14,0,0%,"396,400","398,220",0%,"390,618",1%,186,229,-19%,153,22%,0,1/1/13,-,,Undisclosed,,Undisclosed,Geneva,Geneva,,IL,United States,B2C,,,0,0,0,Yes
  Stik,stik.com,319,-423,No,,,,25,26,-1,-4%,"342,871","359,748",-5%,"422,211",-19%,,,,,,,11/1/10,A,"Detroit Venture Partners,North Coast Technology Investors,Draper Associates,First Step Fund",$2.8M ,3/4/13,"$2,300,000 ",Detroit,Detroit,Detroit,MI,United States,"Marketplace,Metamediary,Consulting,B2C","E-Commerce,Finance,Real Estate",,0,0,0,No
  Giveaway Scout,giveawayscout.com,319,-71,No,,,,,,,,"63,024","65,299",-3%,"82,075",-23%,,,,,,,8/10/10,-,,Undisclosed,,Undisclosed,,,,,,B2C,,,0,0,0,No
  The Search Party,thesearchparty.com,319,-73,No,,,,35,34,1,3%,"1,451","1,389",4%,"1,478",-2%,,,,,,,,-,,Undisclosed,,Undisclosed,Sydney,Sydney,,,Australia,Marketplace,Career / Job Search,,0,0,0,No
  carlypso,carlypso.com,319,135,No,,,,4,,,,483,478,1%,221,119%,,,,,,,7/1/88,-,,Undisclosed,,Undisclosed,San Carlos,San Carlos,,CA,United States,Marketplace,"Automotive,Mobile",,0,0,0,No
  Maventus Group,mavsocial.com,319,652,No,,,,,,,,"1,534","1,226",25%,701,119%,,,,,,,,-,,Undisclosed,,Undisclosed,,,,,,B2B,"Enterprise Software,Marketing",,0,0,0,No
"  Fit Approach, LLC",fitapproach.com,319,1033,No,,,,31,29,2,7%,"39,228","37,696",4%,"29,226",34%,,,,,,,,-,,Undisclosed,,Undisclosed,Bay Area,San Francisco,Bay Area,CA,United States,B2C,,,0,0,0,No
  eduCanon,educanon.com,319,453,No,,,,3,3,0,0%,"5,470","5,478",0%,"3,641",50%,,,,,,,,-,,Undisclosed,,Undisclosed,,,,,,,Education,,0,0,0,No
  Business Coupon,business-coupon.de,319,620,No,,,,,,,,"3,693","3,561",4%,"4,015",-8%,,,,,,,,-,,Undisclosed,,Undisclosed,Germany,,,,Germany,,,,0,0,0,No
  Tizaro,tizaro.com,319,193,No,,,,28,20,8,40%,"19,876","22,762",-13%,"22,932",-13%,,,,,,,2/1/11,Pre Series A,Hoxton Ventures,Undisclosed,6/1/12,Undisclosed,London,London,,England,United Kingdom,B2B,E-Commerce,,0,0,0,No
  EventMobi,eventmobi.com,319,1538,No,,,,,,,,"201,565","164,677",22%,"101,172",99%,,,,,,,1/18/10,-,,Undisclosed,,Undisclosed,Toronto,Toronto,,,Canada,"SaaS,Events,B2B",Mobile,,0,0,0,No
  Sulantra,sulantra.com,319,217,No,,,,5,5,0,0%,"39,402","39,610",-1%,"35,451",11%,,,,,,,9/15/08,-,,Undisclosed,,Undisclosed,,,,,,,Education,,0,0,0,No
  HOTWords,hotwords.com,319,250,No,,,,,,,,"2,164,718","2,183,043",-1%,"2,206,938",-2%,,,,,,,6/6/06,-,,Undisclosed,,Undisclosed,SÃ£o Paulo,SÃ£o Paulo,,,Brazil,B2B,,,0,0,0,No
  Watsi,watsi.org,319,1369,No,,,,15,15,0,0%,"90,720","75,533",20%,"64,147",41%,,,,,,,8/23/12,Pre Series A,"Y Combinator,Tencent,Paul Graham,Geoff Ralston,Ron Conway,Vinod Khosla,Joe Greenstein,Anand Agarawala,InnoSpring",$1.2M ,7/25/13,"$1,200,000 ",Bay Area,San Francisco,Bay Area,CA,United States,B2C,"Healthcare,Crowdfunding",,0,0,0,No
  clusterFlunk,clusterflunk.com,318,849,No,,,,6,4,2,50%,"13,232","12,124",9%,"6,086",117%,,,,,,,6/1/11,Pre Series A,,"$100,000 ",7/2/13,"$100,000 ",Iowa City,Iowa City,,IA,United States,,"E-Commerce,Education",,0,0,0,No
  Exclusive Resorts,exclusiveresorts.com,318,-36,No,,,,259,253,6,2%,"67,557","66,021",2%,"63,372",7%,,,,,,,1/1/02,-,,Undisclosed,,Undisclosed,Denver,Denver,,CO,United States,B2C,"Travel,Hospitality,E-Commerce",,0,0,0,No
  SpotJobs,spotjobs.com,318,1198,No,,,,11,12,-1,-8%,"158,185","157,443",0%,"107,644",47%,,,,,,,1/1/12,-,,Undisclosed,,Undisclosed,Melbourne,Melbourne,,,Australia,,"E-Commerce,Career / Job Search",,0,0,0,No
  Taggle Internet Ventures Private,taggle.com,318,-935,Yes,,,,5,5,0,0%,"6,806","7,608",-11%,"16,540",-59%,,,,,,,1/1/10,Exited,"Greylock Partners,Battery Ventures",$8.8M ,6/23/10,"$8,750,000 ",Bengaluru,Bengaluru,,,India,"Metamediary,B2B","Advertising,Mobile,E-Commerce",,0,0,0,No
  Offerpop,offerpop.com,318,63,No,,,,110,105,5,5%,"1,396,439","1,413,165",-1%,"1,471,043",-5%,,,,,,,1/1/09,B,"Windcrest Partners,CommonAngels,Mesco, ltd,Bulger Capital Partners",$9.5M ,12/17/12,"$5,700,000 ",New York,New York,New York,NY,United States,B2B,"E-Commerce,Marketing",,0,0,0,No
  SearchBuzz,searchbuzz.co,318,-1046,No,,,,,,,,"44,246","64,454",-31%,"147,635",-70%,,,,,,,4/12/12,-,,Undisclosed,,Undisclosed,London,London,,England,United Kingdom,,Media,,0,0,0,No
  Unit9,unit9.com,318,343,No,,,,123,122,1,1%,"64,037","65,277",-2%,"56,641",13%,,,,,,,,-,,Undisclosed,,Undisclosed,London,London,,,United Kingdom,B2B,Gaming,,0,0,0,No
  Platform161,platform161.com,318,-152,No,,,,13,13,0,0%,"18,575","18,321",1%,"15,958",16%,,,,,,,1/1/11,-,,Undisclosed,,Undisclosed,Amsterdam,Amsterdam,,,Netherlands,"Advertising,B2B","Advertising,Media",,0,0,0,No
  Paradiso Solutions,paradisosolutions.com,318,1054,No,,,,,,,,"20,406","18,030",13%,"14,925",37%,,,,,,,1/1/01,-,,Undisclosed,,Undisclosed,Bay Area,San Francisco,Bay Area,CA,United States,,Software Development,,0,0,0,No
  SpiceJet Limited,spicejet.com,318,2138,No,,,,1858,1795,63,4%,"1,532,941","1,513,481",1%,"1,331,227",15%,,,,,,,1/1/05,-,,Undisclosed,,Undisclosed,Haryana,Haryana,,,India,,Travel,,0,0,0,No
  Simplexity,simplexity.com,318,761,No,,,,223,,,,"8,316","7,306",14%,"4,228",97%,,,,,,,,Exited,Novak Biddle Venture Partners,Undisclosed,,Undisclosed,Reston,Reston,,,United States,B2B,"E-Commerce,Telecommunications",,0,0,0,No
  HoneyBook,honeybook.com,318,27,No,,,,7,6,1,17%,"14,001","13,296",5%,"17,463",-20%,,,,,,,5/1/13,Pre Series A,"UpWest Labs,Ooga Labs",Undisclosed,10/1/12,Undisclosed,Bay Area,Palo-Alto,Bay Area,CA,United States,"B2B,Marketplace,Events","E-Commerce,Media",,0,0,0,No
 AngularJobs.com,angularjobs.com,318,-173,Yes,,,,,,,,"3,790","4,684",-19%,"2,793",36%,,,,,,,4/1/13,-,,Undisclosed,,Undisclosed,Tampa,Tampa,,FL,United States,"SaaS,B2B",Career / Job Search,,0,0,0,No
  Open Road Integrated Media,openroadmedia.com,318,-109,No,,,,97,94,3,3%,"30,245","33,383",-9%,"40,992",-26%,,,,,,,1/1/09,C,"Azure Capital Partners,Golden Seeds,Kohlberg Ventures,NewSpring Capital",$19.0M ,8/19/13,"$11,000,000 ",New York,New York,New York,NY,United States,B2C,,,0,0,0,No
  Scotts Flowers NYC,scottsflowersnyc.com,318,-539,No,,,,,,,,"3,316","3,802",-13%,"1,875",77%,,,,,,,1/1/47,-,,Undisclosed,,Undisclosed,New York,New York,New York,NY,United States,B2C,,,0,0,0,No
  Getaround,getaround.com,318,551,No,,,,36,35,1,3%,"297,967","291,888",2%,"242,661",23%,"1,451","1,894",-23%,"1,326",9%,0,9/10/09,A,"Barney Pell,Angus Davis,Redpoint Ventures,Fritz Lanman,Marc Randolph,Matt Mullenweg,General Catalyst Partners,Venture51,CrunchFund,Bruno Bowden,Menlo Ventures,Marissa Mayer,A-Grade Investments,Innovation Endeavors,Collaborative Fund,Correlation Ventures,SOSventures,Venture 51,Naval Ravikant,David Sacks,Shervin Pishevar,Morado Ventures,Tom McInerney",$19.0M ,8/2/12,"$13,900,000 ",Bay Area,San Francisco,Bay Area,CA,United States,"Marketplace,B2C","E-Commerce,Automotive,Transportation",,0,0,0,Yes
  SlidePay,slidepay.com,318,6,No,,,,6,7,-1,-14%,"2,201","2,698",-18%,"2,354",-6%,,,,,,,,Pre Series A,"Data Collective,Paul Buchheit,Felix Shpilman,Alexis Ohanian,Harjeet Taggar,Garry Tan,Mark Friedgan,Christian Dahlen,FundersClub",$2.1M ,12/1/13,"$800,000 ",Mountain View,Mountain View,,CA,United States,B2B,"E-Commerce,Mobile,Finance",,0,0,0,No
  Greenhorn Connect,greenhornconnect.com,318,197,No,,,,,,,,"15,782","16,734",-6%,"19,272",-18%,,,,,,,10/11/09,-,,Undisclosed,,Undisclosed,Boston,,,,,Events,,,0,0,0,No
  Fantrotter,fantrotter.com,318,690,Yes,500000,2000000,0,3,2,1,50%,"1,378","1,344",3%,"1,327",4%,,,,,,,5/1/13,Pre Series A,,"$50,000 ",10/13/13,"$25,000 ",,,,,,"Events,B2C","Travel,Music,Hospitality,Entertainment",,0,0,0,No
  NewSchools Venture Fund,newschools.org,318,-234,Yes,,,,51,51,0,0%,"39,407","36,311",9%,"31,242",26%,,,,,,,,-,,Undisclosed,,Undisclosed,Oakland,Oakland,,CA,United States,B2B,Education,,0,0,0,No
  Dreamdo,dream.do,318,776,No,,,,,,,,"3,181","2,856",11%,"1,899",68%,,,,,,,,-,,Undisclosed,,Undisclosed,,,,,,,,,0,0,0,No
  AgFunder,agfunder.com,318,663,No,,,,6,5,1,20%,"2,286","1,877",22%,852,168%,,,,,,,,-,,Undisclosed,,Undisclosed,New York,New York,,NY,United States,,"Crowdfunding,Agriculture,CleanTech,Finance",,0,0,0,No
  Bizzuka,bizzuka.com,318,74,No,,,,38,39,-1,-3%,"20,858","21,030",-1%,"19,861",5%,,,,,,,1/1/00,A,Advantage Capital Partners,$1.7M ,6/11/07,"$1,700,000 ",Lafayette,Lafayette,,LA,United States,B2B,Marketing,,0,0,0,No
  ilumi solutions,ilumi.co,318,-490,No,,,,,,,,"1,148","1,155",-1%,"1,579",-27%,,,,,,,1/1/11,Pre Series A,,"$877,294 ",3/6/14,"$877,294 ",Dallas,Dallas,,TX,United States,B2C,"Entertainment,Hardware,Mobile",,0,0,0,No
FirstPrevious160161162163164NextLast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Support© 2014 Mattermark Sources include Crunchbase & AngelList.About Careers Blog Terms& Privacy + Submit a Startup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mattermark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 All Companies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Getting Started,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 VC Portfolios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Angel Portfolios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Accelerators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Funding Rounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 News Mentions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Saved Searches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Watch List,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Custom Lists,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Co-Investors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Filters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Columns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Showing 8,101 to 8,150 of 214,773 entries",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Website,Mattermark Score (?),Weekly Momentum,Is Raising On AngelList,AngelList Raising Amount,AngelList Pre-Money Valuation,AngelList Raised Amount,Employee Count,Employees Month Ago,Employees Added This Month,Employees Month Over Month Growth,Est. Monthly Uniques,Est. Monthly Uniques Week Ago,Monthly Uniques Week Over Week Growth,Est. Monthly Uniques Month Ago,Monthly Uniques Month Over Month Growth,Est. Mobile Downloads,Est. Monthly Mobile Downloads Week Ago,Monthly Mobile Downloads Week Over Week Growth,Est. Monthly Mobile Downloads Month Ago,Monthly Mobile Downloads Month Over Month Growth,Mobile Growth Score,Est. Founding,Stage,Investors,Total Funding,Last Funding,Last Funding Amount,Location,City,Region,State,Country,Business Models,Industries,Keywords,Interested,Alert,Custom List,Has Mobile App
  Orange Fab,orangefab.fr,318,-529,No,,,,,,,,"2,497","2,609",-4%,"5,143",-51%,,,,,,,,-,,Undisclosed,,Undisclosed,Paris,Paris,,,France,,,,0,0,0,No
  Knozen,knozen.com,318,171,No,,,,,,,,942,923,2%,"1,580",-40%,,,,,,,1/1/13,Pre Series A,"FirstMark Capital,Brad Brooks,John Elton,David Tisch,Lerer Ventures",$2.3M ,10/1/13,"$2,250,000 ",New York,New York,New York,NY,United States,B2C,"Analytics,Mobile",,0,0,0,No
  GMR Transcription,gmrtranscription.com,318,15,No,,,,,,,,"30,422","31,578",-4%,"36,598",-17%,,,,,,,9/8/04,-,,Undisclosed,,Undisclosed,Tustin,Tustin,,CA,United States,B2B,,,0,0,0,No
  Open Look Business Solutions,open-look.com,318,-290,No,,,,,,,,763,708,8%,510,50%,,,,,,,1/1/12,-,,Undisclosed,,Undisclosed,Texas,Texas,,TX,United States,Lead Generation,,,0,0,0,No
 VisitorsCoverage,visitorscoverage.com,318,759,No,,,,,,,,"76,183","72,628",5%,"55,278",38%,,,,,,,1/1/06,-,,Undisclosed,,Undisclosed,Bay Area,Sunnyvale,Bay Area,CA,United States,B2C,Insurance,,0,0,0,No
  GigFM,gigfm.herokuapp.com,318,0,No,,,,,,,,"3,042,520","3,013,621",1%,"2,998,467",1%,,,,,,,,-,,Undisclosed,,Undisclosed,,,,,,B2C,Music,,0,0,0,No
  Shots,shots.me,318,0,No,,,,,,,,"290,078","281,730",3%,"285,489",2%,,,,,,,,A,"Justin Bieber,Danny Davis (McCallon),NALA Investments,Floyd Mayweather,Omar Epps,Shervin Pishevar,Tom McInerney",$2.7M ,11/4/13,"$2,700,000 ",,,,,,,"Mobile,Social Networking",,0,0,0,No
"  Modus Create,Inc.",moduscreate.com,318,-127,No,,,,27,26,1,4%,"23,964","20,202",19%,"20,167",19%,,,,,,,3/1/11,-,,Undisclosed,,Undisclosed,Reston,Reston,,VA,United States,B2B,"Mobile,Software Development",,0,0,0,No
  CapTech Ventures,captechconsulting.com,318,546,No,,,,418,413,5,1%,"112,229","95,599",17%,"67,238",67%,,,,,,,1/1/97,-,,Undisclosed,,Undisclosed,Richmond,Richmond,,VA,United States,B2B,,,0,0,0,No
  Big Blue Bubble,bigbluebubble.com,318,48,No,,,,55,55,0,0%,"1,467","1,381",6%,"1,568",-6%,"155,243","200,687",-23%,"129,591",20%,21,,-,,Undisclosed,,Undisclosed,London,London,,ON,Canada,B2C,,,0,0,0,Yes
  500px,500px.com,317,476,No,,,,125,120,5,4%,"6,546,776","6,552,901",0%,"6,515,278",0%,"1,786","2,677",-33%,"2,499",-29%,-2,4/1/04,A,"High Line Venture Partners,Deep Creek Capital,ff Venture Capital,Andreessen Horowitz,Harrison Metal Capital,Creative Artists Agency,Rugged Ventures,Dustin Plett",$9.3M ,8/7/13,"$8,800,000 ",Toronto,Toronto,,ON,Canada,"B2C,Freemium,Subscription","Media,Social Networking,Marketing,E-Commerce",,0,0,0,Yes
  ProDPI,prodpi.com,317,19,No,,,,6,5,1,20%,"72,551","62,767",16%,"55,260",31%,,,,,,,,-,,Undisclosed,,Undisclosed,Englewood,Englewood,,CO,United States,B2C,E-Commerce,,0,0,0,No
  Warner Bros.,warnerbros.com,317,242,No,,,,6091,5952,139,2%,"2,032,520","2,026,023",0%,"1,968,933",3%,"691,078","614,053",13%,"604,565",14%,0,4/4/18,Exited,,Undisclosed,,Undisclosed,Los Angeles,Burbank,Los Angeles,CA,United States,,,,0,0,0,Yes
  Moosend,moosend.com,317,141,No,,,,3,3,0,0%,"16,688","17,445",-4%,"17,191",-3%,,,,,,,3/1/12,-,,Undisclosed,,Undisclosed,"Engomi, Nicosia","Engomi, Nicosia",,,Cyprus,B2B,"Marketing,Email",,0,0,0,No
  Skechit,skechit.com,317,368,No,,,,,,,,"4,874","5,096",-4%,"3,930",24%,,,,,,,,-,,Undisclosed,,Undisclosed,,,,,,B2C,Network / Hosting / Infrastructure,,0,0,0,No
  Stop Aging Now,stopagingnow.com,317,68,No,,,,6,6,0,0%,"206,534","214,004",-3%,"205,704",0%,,,,,,,,-,,Undisclosed,,Undisclosed,Bethesda,Bethesda,,MD,United States,B2C,Food & Beverages,,0,0,0,No
 HALO2CLOUD,halo2cloud.com,317,490,No,,,,6,6,0,0%,"8,448","8,189",3%,"6,809",24%,,,,,,,1/1/11,Pre Series A,,"$465,039 ",9/1/11,"$465,039 ",Glastonbury,Glastonbury,,CT,United States,B2C,E-Commerce,,0,0,0,No
  Compilr,compilr.com,317,85,No,,,,,,,,"230,260","236,123",-2%,"234,959",-2%,,,,,,,1/1/10,Pre Series A,Seedcamp,Undisclosed,7/11/11,Undisclosed,Halifax,Halifax,,,Canada,"SaaS,B2C","Education,Software Development",,0,0,0,No
  thoughtbot,thoughtbot.com,317,-28,No,,,,62,58,4,7%,"407,047","410,179",-1%,"403,188",1%,,,,,,,6/2/03,-,,Undisclosed,,Undisclosed,Boston,Boston,Boston,MA,United States,"Consulting,B2B",,,0,0,0,Yes
  PasteLaw,pastelaw.com,317,123,No,,,,,,,,465,459,1%,370,26%,,,,,,,,-,,Undisclosed,,Undisclosed,,,,,,,Legal,,0,0,0,No
  Clean Energy Fuels,cleanenergyfuels.com,317,8,No,,,,,,,,"11,875","10,597",12%,"9,188",29%,,,,,,,,Exited,Temasek,Undisclosed,,Undisclosed,,,,,,B2B,"Transportation,Energy,Space Travel",,0,0,0,No
  Dubai Properties Group,dubaipropertiesgroup.ae,317,-489,No,,,,,,,,"56,761","57,946",-2%,"66,674",-15%,,,,,,,1/1/04,-,,Undisclosed,,Undisclosed,Dubai,Dubai,,,ARE,B2C,"Real Estate,Email",,0,0,0,No
  ReelBox Media Entertainment,reelbox.tv,317,586,No,,,,,,,,"4,633","3,571",30%,"2,134",117%,,,,,,,,Pre Series A,Naru Narayanan,Undisclosed,12/24/13,Undisclosed,Nungambakkam,Nungambakkam,,,India,B2C,,,0,0,0,No
  AirSpayce,airspayce.com,317,30,No,,,,,,,,"5,520","5,991",-8%,"5,525",0%,123,126,-2%,238,-48%,2,,-,,Undisclosed,,Undisclosed,,,,,,Consulting,Enterprise Software,,0,0,0,Yes
  The KofP,thekofp.herokuapp.com,317,0,No,,,,,,,,"3,052,567","3,013,683",1%,"3,003,807",2%,,,,,,,,-,,Undisclosed,,Undisclosed,Chicago,,,,,B2B,"Human Resources (HR),Career / Job Search",,0,0,0,No
  Comcast Spotlight,comcastspotlight.com,317,-448,No,,,,,,,,"87,181","88,508",-1%,"105,199",-17%,,,,,,,,-,,Undisclosed,,Undisclosed,,,,,,,,,0,0,0,Yes
  eXo,exoplatform.com,317,-163,No,,,,146,146,0,0%,"221,179","222,099",0%,"206,121",7%,,,,,,,1/1/03,A,"Auriga Partners,XAnge Private Equity",$6.0M ,3/8/10,"$6,000,000 ",Bay Area,San Francisco,Bay Area,CA,United States,,"Network / Hosting / Infrastructure,Software Development",,0,0,0,No
  GymRa Fitness,gymra.com,317,980,No,,,,,,,,"11,068","10,268",8%,"10,146",9%,,,,,,,,-,,Undisclosed,,Undisclosed,,,,,,,,,0,0,0,No
  MaStyle Care,mastylecare.org,317,484,No,,,,,,,,264,188,40%,36,633%,,,,,,,5/13/13,-,,Undisclosed,,Undisclosed,,,,,,B2C,Marketing,,0,0,0,No
  TradeUp,tradeup.io,317,-763,No,,,,3,3,0,0%,"6,967","8,863",-21%,"12,511",-44%,,,,,,,,-,,Undisclosed,,Undisclosed,,,,,,,"Education,Career / Job Search",,0,0,0,No
  Movli,movli.com,317,-485,No,,,,2,2,0,0%,"33,592","36,023",-7%,"44,986",-25%,,,,,,,1/1/11,Pre Series A,Sorezki,$1.5M ,1/1/11,"$1,500,000 ",Tel Aviv-Yafo,Tel Aviv-Yafo,,,Israel,,"Social Networking,Search,Entertainment",,0,0,0,No
  Monosnap,monosnap.com,317,519,No,,,,,,,,"837,602","813,480",3%,"732,093",14%,,,,,,,,-,,Undisclosed,,Undisclosed,Russian Federation,,,,Russian Federation,B2B,Entertainment,,0,0,0,No
  Abe's Market,abesmarket.com,317,91,No,,,,26,23,3,13%,"539,663","542,193",0%,"526,306",3%,,,,,,,9/1/09,A,"Index Ventures,Carmel Ventures,Accel Partners,OurCrowd,Beringea Private Equity,Viola Group,Mistral Equity Partners,Bearing Capital",$18.4M ,2/7/14,"$10,000,000 ",Minneapolis,Minneapolis,Minneapolis,MN,United States,B2C,E-Commerce,,0,0,0,No
  Multiverse technologies,multiversegroup.in,317,-605,No,,,,,,,,"16,501","17,601",-6%,"22,045",-25%,,,,,,,1/10/11,-,,Undisclosed,,Undisclosed,New Delhi,New Delhi,,,India,"B2B,Consulting",Software Development,,0,0,0,No
  Buckaroo,buckaroo.com,317,1161,No,,,,5,5,0,0%,"67,793","64,829",5%,"53,405",27%,,,,,,,,-,,Undisclosed,,Undisclosed,San Jose,San Jose,,CA,United States,B2C,Marketing,,0,0,0,No
  LiveRe,livere.com,317,1028,No,,,,,,,,"17,379","15,441",13%,"11,013",58%,,,,,,,11/1/09,Pre Series A,Acceleprise Ventures,Undisclosed,9/13/13,Undisclosed,,,,,,B2B,"Analytics,Marketing,Enterprise Software",,0,0,0,No
  TalkTo,talkto.com,317,-74,No,,,,14,13,1,8%,"24,044","18,371",31%,"23,628",2%,"13,330","15,404",-13%,"1,793",643%,-1,11/1/10,A,Matrix Partners,$3.0M ,4/11/12,"$3,000,000 ",Boston,Cambridge,Boston,MA,United States,B2B,Mobile,,0,0,0,Yes
  Paradigma Tecnologico,paradigmatecnologico.com,317,6,No,,,,153,152,1,1%,"2,106","4,884",-57%,"5,231",-60%,,,,,,,1/1/07,-,,Undisclosed,,Undisclosed,Pozuelo de Alarcon,Pozuelo de Alarcon,,,Spain,B2B,,,0,0,0,No
  White Ops,whiteops.com,317,-433,No,,,,21,18,3,17%,"1,707","1,566",9%,"1,061",61%,,,,,,,,-,,Undisclosed,,Undisclosed,New York,New York,,NY,United States,B2B,"Advertising,Security,Enterprise Software",,0,0,0,No
  Initiative,initiative.com,317,921,No,,,,2296,2282,14,1%,"136,319","135,747",0%,"138,665",-2%,,,,,,,,-,,Undisclosed,,Undisclosed,New York,New York,,NY,United States,B2B,,,0,0,0,No
  Go Discover Abroad,godiscoverabroad.com,317,-847,No,,,,3,3,0,0%,"7,314","7,511",-3%,"9,992",-27%,,,,,,,,-,,Undisclosed,,Undisclosed,Guragon,Guragon,,Haryana,India,B2C,"Travel,Hospitality",,0,0,0,No
  Smallable,smallable.com,317,-350,No,,,,19,19,0,0%,"383,122","384,630",0%,"400,892",-4%,,,,,,,1/1/08,Pre Series A,Alven Capital,Undisclosed,12/14/10,"$2,000,000 ",Paris,Paris,,,France,B2C,,,0,0,0,No
 RastroSolidario,rastrosolidario.org,317,-652,No,,,,2,2,0,0%,"5,167","5,862",-12%,"8,338",-38%,,,,,,,1/1/11,-,,Undisclosed,,Undisclosed,Valencia,Valencia,,,Spain,,,,0,0,0,No
 Modnique.com,Modnique.com,317,-13,No,,,,,,,,"859,376","894,071",-4%,"1,042,671",-18%,,,,,,,2/1/11,-,,Undisclosed,,Undisclosed,Los Angeles,Redondo Beach,Los Angeles,CA,United States,B2C,E-Commerce,,0,0,0,No
